노선,노선.1,운항(편),여객(명),화물(톤),Date,flight_type,flight_info,datetime-year_month,datetime-year,datetime-month
인천(ICN),자카르타(CGK),89.0,21202.0,811.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),장춘(CGQ),80.0,15310.0,223.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),정저우(CGO),62.0,9663.0,384.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),제네바(GVA),2.0,396.0,7.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),조호바루(JHB),28.0,3717.0,43.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),지난(TNA),122.0,18555.0,261.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),창사(CSX),88.0,19996.0,376.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),천진(TSN),209.0,28616.0,1888.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),청도(TAO),538.0,96354.0,2068.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),청두(CTU),72.0,12295.0,169.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),총킹(중경)(CKG),49.0,8280.0,809.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),취리히(ZRH),18.0,3457.0,471.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),치앙마이(CNX),49.0,10088.0,166.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),카고시마(KOJ),37.0,3868.0,32.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),카오슝(KHH),98.0,16641.0,202.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),카투만두(KTM),13.0,2773.0,99.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),칼리보(KLO),245.0,40277.0,436.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),"코로르,팔라우(ROR)",15.0,2045.0,27.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),코타키나발루(BKI),194.0,38855.0,435.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),쿠알라룸푸르(KUL),163.0,46324.0,1844.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),쿤밍(KMG),35.0,4870.0,83.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),클라크 필드(CRK),101.0,15904.0,216.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),키타큐슈(KKJ),54.0,5731.0,45.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),타쉬켄트(TAS),65.0,16637.0,446.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),텔아비브(TLV),13.0,2599.0,101.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),토론토(YYZ),63.0,17433.0,1085.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),퉁치(TXN),17.0,1302.0,18.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),파라구에(PRG),35.0,10376.0,375.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),파리(CDG),102.0,34591.0,2026.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),페낭(PEN),26.0,0.0,1490.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),푸동(PVG),538.0,99351.0,10057.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),푸에르토프린세사(PPS),31.0,3851.0,40.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),푸켓(HKT),119.0,26666.0,325.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),푸쿡(PQC),53.0,9880.0,107.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),풀코보(LED),22.0,5258.0,91.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),프랑크푸르트(FRA),170.0,34894.0,5386.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),프롬펜(PNH),62.0,9566.0,211.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),하네다(HND),94.0,15532.0,180.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),하노이(HAN),470.0,83190.0,5574.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),하바로보스크(KHV),35.0,4509.0,52.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),하얼빈(HRB),62.0,10881.0,170.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),하이커우(HAK),40.0,1457.0,14.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),하이퐁(HPH),31.0,5573.0,75.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),항조우(HGH),60.0,13577.0,379.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),허폐(HFE),22.0,2756.0,39.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),헤이다르 알리예프(GYD),12.0,0.0,376.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),헬싱키(HEL),31.0,10053.0,730.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),호놀룰루(HNL),131.0,29854.0,774.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),호치민(SGN),377.0,85194.0,4147.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),홍콩(HKG),844.0,133024.0,13561.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),후쿠오카(FUK),538.0,76608.0,1204.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),히로시마(HIJ),13.0,2183.0,21.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),콜롬보(CMB),0.0,1345.0,118.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),도모데도보(DME),0.0,0.0,0.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),헬리팍스(YHZ),0.0,0.0,731.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),리마(LIM),0.0,0.0,270.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),퀼른(CGN),0.0,0.0,0.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),캘거리(YYC),0.0,0.0,0.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),산티아고(SCL),0.0,0.0,435.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),카라간다(KGF),0.0,0.0,313.0,2019-08-01,국제,도착,2019-8,2019,8
인천(ICN),간사이(KIX),780.0,106115.0,3070.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),계림(KWL),9.0,1215.0,13.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),고마스(KMQ),13.0,1338.0,18.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),과달라하라(GDL),13.0,0.0,173.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),괌(GUM),251.0,53023.0,847.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),광저우(CAN),192.0,33711.0,2890.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),구마모도(KMJ),18.0,2084.0,31.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),구시로(KUH),2.0,161.0,2.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),구이양(KWE),9.0,832.0,11.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),나고야(NGO),242.0,37179.0,2003.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),나디(NAN),13.0,2109.0,108.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),나리타(NRT),743.0,123946.0,5100.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),나트랑캄란(CXR),219.0,38505.0,371.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),난징(NKG),61.0,10743.0,289.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),난퉁(NTG),9.0,1151.0,14.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),노보시비르스크(OVB),12.0,1885.0,50.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),뉴왁(EWR),4.0,0.0,0.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),뉴욕(JFK),126.0,38918.0,3645.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),니이가타(KIJ),14.0,1587.0,25.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),다가마스(TAK),30.0,3633.0,27.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),다낭(DAD),550.0,112937.0,1176.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),달라스(DFW),55.0,14462.0,2397.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),달랏(DLI),9.0,1267.0,18.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),대련(DLC),184.0,34609.0,770.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),대북(TPE),362.0,100930.0,3517.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),덴파사(DPS),71.0,18228.0,534.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),델리(DEL),24.0,4747.0,428.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),도야마(TOY),13.0,1471.0,12.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),도하(DOH),53.0,10600.0,2663.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),돈무앙(DMK),93.0,28061.0,397.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),두바이(DXB),62.0,21283.0,900.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),디트로이트(DTW),31.0,9246.0,500.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),따이쭝(RMQ),27.0,4428.0,52.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),라스베가스(LAS),22.0,5983.0,429.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),라이프치히(LEJ),4.0,0.0,0.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),랑군(RGN),31.0,3685.0,155.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),런던히드로(LHR),102.0,26808.0,1829.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),로마(FCO),79.0,19540.0,682.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),로스앤젤레스(LAX),199.0,47018.0,8761.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),루이즈빌(SDF),29.0,0.0,7.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),룩셈부르크(LUX),13.0,0.0,651.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),리켄백(LCK),2.0,0.0,0.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),마닐라(MNL),311.0,66275.0,2680.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),마드리드(MAD),18.0,3554.0,211.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),마이애미(MIA),3.0,0.0,1261.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),마즈야마(MYJ),13.0,1755.0,15.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),마카오(MFM),205.0,34203.0,409.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),말레(MLE),13.0,918.0,19.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),메만베츠(MMB),2.0,226.0,2.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),멕시코(MEX),17.0,3661.0,226.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),멤피스(MEM),31.0,0.0,0.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),모스코바(SVO),124.0,23297.0,1970.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),무단지앙(MDG),46.0,7155.0,100.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),뭄바이(BOM),29.0,2631.0,125.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),뮌헨(MUC),31.0,8559.0,416.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),미네아폴리스(MSP),31.0,8748.0,478.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),미와사키(KMI),24.0,1760.0,16.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),밀라노(MXP),44.0,2755.0,640.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),바로셀로나(BCN),36.0,8421.0,278.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),바르샤바(WAW),23.0,6099.0,293.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),반다르세리베가완(BWN),18.0,1407.0,40.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),방콕(BKK),483.0,106752.0,3163.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),뱅쿠버(YVR),62.0,16803.0,985.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),번돈(VDO),1.0,180.0,1.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),베니스(VCE),13.0,2928.0,92.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),보스톤(BOS),22.0,5764.0,326.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),부얀트 우카(ULN),131.0,30641.0,829.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),북경(PEK),274.0,56273.0,1835.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),브라코프스(VCP),11.0,0.0,241.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),브뤼셀(BRU),17.0,0.0,1.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),브리스번(BNE),18.0,3765.0,138.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),블라디보스토크(VVO),250.0,41799.0,492.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),비엔나(VIE),22.0,4572.0,2058.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),비엔티안(VTE),85.0,12506.0,142.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),사가(HSG),16.0,1491.0,8.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),사르고사(ZAZ),9.0,0.0,667.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),사이판(SPN),143.0,24273.0,276.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),사할린(UUS),28.0,2468.0,115.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),산야(SYX),27.0,4514.0,40.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),샌프란시스코(SFO),168.0,39276.0,2515.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),샤먼(XMN),62.0,7672.0,142.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),세부(CEB),354.0,60157.0,794.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),센다이(SDJ),31.0,4080.0,60.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),센젠(SZX),141.0,22960.0,1381.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),쉬지아쭈앙(석가장)(SJW),11.0,1715.0,22.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),스톡홀름 알란다(ARN),7.0,0.0,12.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),시드니(SYD),62.0,15322.0,595.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),시안(XIY),101.0,12058.0,1356.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),시애틀(SEA),108.0,23794.0,1308.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),시즈오카(FSZ),33.0,4049.0,30.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),시카고(ORD),106.0,14567.0,5542.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),신시내티(CVG),42.0,0.0,0.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),신치토세(CTS),322.0,35196.0,451.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),심양(SHE),124.0,26386.0,528.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),싱가폴(SIN),283.0,62763.0,4456.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),씨엠립(REP),18.0,3063.0,33.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),아디스아바바(ADD),22.0,2777.0,111.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),아부다비(AUH),31.0,11514.0,489.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),아사이까와(AKJ),23.0,1271.0,13.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),아스타나(TSE),9.0,1166.0,30.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),아오모리(AOJ),13.0,1107.0,16.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),아틀란타(ATL),77.0,20062.0,2521.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),알 막툼(DWC),1.0,0.0,86.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),알마아타(ALA),46.0,9591.0,323.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),암스텔담(AMS),58.0,14501.0,1694.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),앵커리지(ANC),183.0,0.0,2536.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),야쿠츠크(YKS),9.0,1180.0,15.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),연길(YNJ),135.0,22132.0,363.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),연대(YNT),213.0,28899.0,1141.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),염성(YNZ),41.0,2413.0,84.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),오까야마(OKJ),31.0,3653.0,50.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),오슬로(OSL),6.0,416.0,16.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),오이다(OIT),16.0,1519.0,9.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),오클랜드(AKL),18.0,3673.0,197.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),오키나와(OKA),256.0,25082.0,809.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),요나고(YGJ),18.0,1829.0,12.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),우르무치(URC),9.0,735.0,10.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),우시샤우팡(WUX),13.0,0.0,7.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),우한(무한)(WUH),44.0,8089.0,675.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),울란우태(UUD),9.0,929.0,13.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),워싱턴 둘리스(IAD),31.0,8197.0,650.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),원저우(WNZ),14.0,2553.0,37.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),웨이하이(WEH),164.0,26083.0,595.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),이루크츠크(IKT),24.0,3437.0,50.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),이바라키(IBR),14.0,1584.0,14.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),이스탄불(ISL),8.0,0.0,428.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),이스탄불(IST),98.0,25912.0,1319.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),인디아나폴리스(IND),22.0,0.0,0.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),자그레브(ZAG),15.0,2523.0,64.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),자무쓰(JMU),8.0,1411.0,18.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),자카르타(CGK),89.0,18692.0,1599.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),장춘(CGQ),80.0,15401.0,255.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),정저우(CGO),62.0,8478.0,419.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),제네바(GVA),2.0,243.0,4.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),조호바루(JHB),28.0,3184.0,35.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),지난(TNA),123.0,17312.0,229.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),창사(CSX),87.0,18384.0,370.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),천진(TSN),209.0,28644.0,2496.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),청도(TAO),538.0,92129.0,1979.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),청두(CTU),72.0,11667.0,189.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),총킹(중경)(CKG),49.0,7432.0,122.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),취리히(ZRH),18.0,3576.0,180.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),치앙마이(CNX),49.0,9068.0,134.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),카고시마(KOJ),37.0,3223.0,24.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),카오슝(KHH),98.0,16245.0,226.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),카투만두(KTM),13.0,2385.0,133.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),칼리보(KLO),245.0,38303.0,341.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),"코로르,팔라우(ROR)",14.0,1777.0,24.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),코타키나발루(BKI),192.0,36800.0,343.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),쿠알라룸푸르(KUL),164.0,39128.0,2144.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),쿤밍(KMG),34.0,4540.0,72.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),클라크 필드(CRK),101.0,14285.0,219.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),키타큐슈(KKJ),54.0,4960.0,40.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),타쉬켄트(TAS),64.0,16087.0,685.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),텔아비브(TLV),14.0,2734.0,151.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),토론토(YYZ),62.0,19778.0,1214.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),퉁치(TXN),17.0,1248.0,13.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),파라구에(PRG),36.0,9732.0,493.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),파리(CDG),103.0,34360.0,1692.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),페낭(PEN),24.0,0.0,432.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),푸동(PVG),578.0,98163.0,10007.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),푸에르토프린세사(PPS),31.0,3633.0,32.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),푸켓(HKT),118.0,24743.0,414.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),푸쿡(PQC),52.0,8913.0,84.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),풀코보(LED),23.0,4297.0,256.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),프랑크푸르트(FRA),171.0,32865.0,3811.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),프롬펜(PNH),62.0,8752.0,190.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),하네다(HND),93.0,13988.0,170.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),하노이(HAN),470.0,75857.0,9619.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),하바로보스크(KHV),35.0,4563.0,59.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),하얼빈(HRB),62.0,10805.0,204.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),하이커우(HAK),41.0,1557.0,18.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),하이퐁(HPH),31.0,4543.0,84.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),항조우(HGH),61.0,13490.0,315.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),허폐(HFE),22.0,2471.0,37.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),헤이다르 알리예프(GYD),12.0,0.0,667.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),헬싱키(HEL),31.0,9963.0,541.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),호놀룰루(HNL),131.0,28440.0,1257.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),호치민(SGN),377.0,72703.0,3463.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),홍콩(HKG),880.0,126488.0,8942.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),후쿠오카(FUK),538.0,69020.0,1130.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),히로시마(HIJ),13.0,1993.0,19.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),스텐스테드(STN),0.0,0.0,236.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),콜롬보(CMB),0.0,1671.0,93.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),도모데도보(DME),0.0,0.0,263.0,2019-08-01,국제,출발,2019-8,2019,8
인천(ICN),퀼른(CGN),0.0,0.0,210.0,2019-08-01,국제,출발,2019-8,2019,8
김포(GMP),김해(PUS),892.0,123612.0,551.0,2019-09-01,국내,도착,2019-9,2019,9
김포(GMP),제주(CJU),3515.0,671474.0,7257.0,2019-09-01,국내,도착,2019-9,2019,9
김포(GMP),대구(TAE),8.0,951.0,2.0,2019-09-01,국내,도착,2019-9,2019,9
김포(GMP),광주(KWJ),63.0,8409.0,36.0,2019-09-01,국내,도착,2019-9,2019,9
김포(GMP),무안(MWX),1.0,186.0,1.0,2019-09-01,국내,도착,2019-9,2019,9
김포(GMP),여수(RSU),112.0,13395.0,54.0,2019-09-01,국내,도착,2019-9,2019,9
김포(GMP),울산(USN),175.0,19509.0,77.0,2019-09-01,국내,도착,2019-9,2019,9
김포(GMP),사천(HIN),55.0,6755.0,23.0,2019-09-01,국내,도착,2019-9,2019,9
김포(GMP),포항(KPO),28.0,2277.0,8.0,2019-09-01,국내,도착,2019-9,2019,9
김포(GMP),김해(PUS),871.0,120241.0,480.0,2019-09-01,국내,출발,2019-9,2019,9
김포(GMP),제주(CJU),3549.0,662813.0,5784.0,2019-09-01,국내,출발,2019-9,2019,9
김포(GMP),대구(TAE),5.0,522.0,1.0,2019-09-01,국내,출발,2019-9,2019,9
김포(GMP),광주(KWJ),63.0,7805.0,52.0,2019-09-01,국내,출발,2019-9,2019,9
김포(GMP),무안(MWX),1.0,32.0,0.0,2019-09-01,국내,출발,2019-9,2019,9
김포(GMP),여수(RSU),112.0,12326.0,56.0,2019-09-01,국내,출발,2019-9,2019,9
김포(GMP),울산(USN),175.0,19416.0,93.0,2019-09-01,국내,출발,2019-9,2019,9
김포(GMP),사천(HIN),55.0,6527.0,24.0,2019-09-01,국내,출발,2019-9,2019,9
김포(GMP),포항(KPO),28.0,2205.0,9.0,2019-09-01,국내,출발,2019-9,2019,9
인천(ICN),김해(PUS),167.0,20568.0,378.0,2019-09-01,국내,도착,2019-9,2019,9
인천(ICN),제주(CJU),7.0,1206.0,5.0,2019-09-01,국내,도착,2019-9,2019,9
